,names,Price,lat,lon,random
2365,Purva City of Gold,1180.0,12.887104,77.5521255,973
2366,Aswan The Marquis,406.0,12.9713671,77.61190649999998,-743
2367,Aswan The Marquis,556.5,12.9713671,77.61190649999998,638
2368,Suvastu King George Avenue,582.9,12.9066722,77.64302579999998,-343
2369,Suvastu King George Avenue,801.6999999999998,12.9066722,77.64302579999998,345
2370,Suvastu King George Avenue,2130.0,12.9066722,77.64302579999998,-287
2371,Godrej Platinum,659.6999999999998,13.054718199999998,77.59373659999999,-469
2372,Godrej Platinum,1010.0,13.054718199999998,77.59373659999999,882
2373,Godrej Platinum,1130.0,13.054718199999998,77.59373659999999,-250
2374,Godrej Platinum,1250.0,13.054718199999998,77.59373659999999,777
2375,Corporate Suncity Gloria Block B,3350.0,12.9026286,77.7069429,-256
2376,Corporate Suncity Gloria Block B,3970.0,12.9026286,77.7069429,-905
2377,Ajantha Prime,504.4,12.862021,77.66235520000002,449
2378,Ajantha Prime,720.0,12.862021,77.66235520000002,651
2379,Ajantha Prime,653.1999999999998,12.862021,77.66235520000002,-267
2380,Kumari Lotus,455.0,12.9033063,77.68468179999998,-158
2381,Kumari Lotus,575.7,12.9033063,77.68468179999998,481
2382,Aishwarya Splendour,623.1999999999998,12.8964934,77.58584549999998,617
2383,Aishwarya Splendour,785.2,12.8964934,77.58584549999998,-584
2384,Unishire Verzure,205.7,13.0756934,77.61737629999998,902
2385,Unishire Verzure,327.4000000000001,13.0756934,77.61737629999998,-365
2386,Unishire Verzure,579.7,13.0756934,77.61737629999998,-126
2387,Unishire Verzure,397.6,13.0756934,77.61737629999998,70
2388,Unishire Verzure,677.0,13.0756934,77.61737629999998,-784
2389,Unishire Verzure,416.19999999999993,13.0756934,77.61737629999998,-774
2390,Unishire Verzure,672.0999999999998,13.0756934,77.61737629999998,-380
2391,Vivansaa Blessings,480.0,12.9124021,77.6387393,228
2392,Vivansaa Blessings,750.0,12.9124021,77.6387393,-280
2393,Vivansaa Blessings,850.0,12.9124021,77.6387393,760
2394,Adarsh Palm Retreat Condominiums,629.8,12.9197319,77.6901979,102
2395,Adarsh Palm Retreat Condominiums,884.8000000000002,12.9197319,77.6901979,-283
2396,DivyaSree Republic Of Whitefield,620.0,12.9662768,77.7243859,-871
2397,DivyaSree Republic Of Whitefield,686.2,12.9662768,77.7243859,-400
2398,Connected Living Whitefield,1000.0,13.0345602,77.7896753,739
2399,Connected Living Whitefield,871.5,13.0345602,77.7896753,577
2400,Connected Living Whitefield,1320.0,13.0345602,77.7896753,89
2401,Connected Living Whitefield,1000.0,13.0345602,77.7896753,822
2402,Connected Living Whitefield,860.0,13.0345602,77.7896753,-938
2403,Connected Living Whitefield,1180.0,13.0345602,77.7896753,139
2404,BRR Sai Sankalp,1150.0,12.9976477,77.7598434,-570
2405,BRR Sai Sankalp,2250.0,12.9976477,77.7598434,-7
2406,BRR Sai Sankalp,3600.0,12.9976477,77.7598434,-266
2407,Ozone Evergreens,424.4,12.9088641,77.6628913,-689
2408,Ozone Evergreens,520.0,12.9088641,77.6628913,842
2409,Citrus Polaris ,982.8,13.06663,77.656796,916
2410,Citrus Polaris ,1530.0,13.06663,77.656796,-810
2411,Citrus Polaris ,1550.0,13.06663,77.656796,-435
2412,Pranavas BSR Gitaaar,759.5000000000001,12.9422451,77.70145169999998,-428
2413,Pranavas BSR Gitaaar,1040.0,12.9422451,77.70145169999998,345
2414,Jayanth Santis,1030.0,13.111575199999995,77.57225240000002,227
2415,Jayanth Santis,2000.0,13.111575199999995,77.57225240000002,-45
2416,Fire Luxur The Empyrean,650.0,12.9048299,77.86776850000003,768
2417,Fire Luxur The Empyrean,1200.0,12.9048299,77.86776850000003,647
2418,SLS Square,800.0,12.971996699999998,77.7153684,-661
2419,SLS Square,893.5,12.971996699999998,77.7153684,409
2420,Aditi Tropica,860.0,12.919196,77.66846600000002,511
2421,Aditi Tropica,923.9,12.919196,77.66846600000002,-637
2422,Nava Vedantha,822.2,13.0051219,77.6644468,-82
2423,Nava Vedantha,1210.0,13.0051219,77.6644468,273
2424,Nava Vedantha,1320.0,13.0051219,77.6644468,952
2425,Slv Parkview,1000.0,13.0459165,77.5419656,191
2426,Slv Parkview,890.0,13.0459165,77.5419656,339
2427,Prestige Palms,430.5,12.9805009,77.74359869999998,779
2428,Prestige Palms,512.8000000000002,12.9805009,77.74359869999998,818
2429,Prestige Palms,604.3,12.9805009,77.74359869999998,147
2430,DSMAX SAANJH,670.0,12.874364,77.61738670000003,-352
2431,DSMAX SAANJH,750.0,12.874364,77.61738670000003,-22
2432,Alpine Fiesta,902.4,12.996111,77.72033210000002,0
2433,Alpine Fiesta,1460.0,12.996111,77.72033210000002,505
2434,Sobha Arena - The Plaza,1070.0,12.864203300000002,77.53674000000002,-566
2435,Sobha Arena - The Plaza,1530.0,12.864203300000002,77.53674000000002,-817
2436,Concorde Amber,434.50000000000006,12.8948188,77.70304229999998,-146
2437,Concorde Amber,616.4000000000002,12.8948188,77.70304229999998,157
2438,Splendid Elite,119.4,12.8977003,77.6678125,96
2439,Gnana Bhoomi,650.0,13.280594699999998,77.61980820000002,-864
2440,Gnana Bhoomi,920.0,13.280594699999998,77.61980820000002,227
2441,NBR Green Valley,574.5,12.8162764,77.8628083,-767
2442,NBR Green Valley,683.1999999999998,12.8162764,77.8628083,-446
2443,Fortuna Krrish,442.4,13.0407862,77.6753256,376
2444,Fortuna Krrish,559.5,13.0407862,77.6753256,736
2445,MS Royal Sunnyvale,340.0,12.7384134,77.70856660000003,-80
2446,MS Royal Sunnyvale,500.0,12.7384134,77.70856660000003,-99
2447,MS Royal Sunnyvale,530.0,12.7384134,77.70856660000003,508
2448,Prodaacon Mounika Espancia,900.0,13.0371268,77.6643917,-866
2449,Prodaacon Mounika Espancia,1120.0,13.0371268,77.6643917,-716
2450,Bangalore Regency Canterbury Castles,575.6,13.014444,77.62918599999998,-140
2451,E Golden Abode,132.0,12.8511396,77.67355440000001,687
2452,Apex Crystal,452.3,12.9715987,77.5945627,-505
2453,Apex Crystal,800.0,12.9715987,77.5945627,793
2454,Garuda Estilo Homes,190.0,12.9948427,77.7645333,-548
2455,Brigade Gardenia,597.6,12.8879764,77.57812729999998,190
2456,Brigade Gardenia,561.6,12.8879764,77.57812729999998,-641
2457,Brigade Gardenia,1000.0,12.8879764,77.57812729999998,48
2458,Embassy Springs,2890.0,13.2026171,77.62413740000002,-516
2459,Embassy Springs,360.0,13.2026171,77.62413740000002,251
2460,Jeevanadi Sampoorna,2890.0,13.0643327,77.56973119999998,-509
2461,Jeevanadi Sampoorna,360.0,13.0643327,77.56973119999998,-922
2462,DLR Sabarmati Enclave,640.3,13.0258664,77.68033059999998,167
2463,DLR Sabarmati Enclave,861.7,13.0258664,77.68033059999998,547
2464,Richmond Lake View,264.0,12.7995085,77.65638829999997,972
2465,Richmond Lake View,264.0,12.7995085,77.65638829999997,-239
2466,Richmond Lake View,309.0,12.7995085,77.65638829999997,-611
2467,Richmond Lake View,309.0,12.7995085,77.65638829999997,-148
2468,Richmond Lake View,499.0,12.7995085,77.65638829999997,453
2469,Richmond Lake View,499.0,12.7995085,77.65638829999997,815
2470,Richmond Lake View,360.0,12.7995085,77.65638829999997,-23
2471,Richmond Lake View,360.0,12.7995085,77.65638829999997,65
2472,Aakruthi Aura,468.5,12.9650697,77.75108770000001,-697
2473,Aakruthi Aura,500.0,12.9650697,77.75108770000001,-3
2474,Midtown Rhythm,450.0,12.960095,77.741935,-69
2475,Midtown Rhythm,534.0,12.960095,77.741935,661
2476,Midtown Rhythm,980.7,12.960095,77.741935,21
2477,TG Lakevista,320.1,12.8734735,77.63437239999998,-963
2478,TG Lakevista,320.1,12.8734735,77.63437239999998,405
2479,TG Lakevista,544.3,12.8734735,77.63437239999998,356
2480,TG Lakevista,544.3,12.8734735,77.63437239999998,-446
2481,NCN Platina,700.0,12.9373858,77.73747379999998,212
2482,Oceanus Classic,550.0,13.005386,77.73160519999998,584
2483,Oceanus Classic,550.0,13.005386,77.73160519999998,-212
2484,Oceanus Classic,780.0,13.005386,77.73160519999998,-520
2485,Oceanus Classic,780.0,13.005386,77.73160519999998,807
2486,Sumo Leaves,568.2,12.878726,77.54446850000002,752
2487,Sumo Leaves,758.7,12.878726,77.54446850000002,764
2488,Valmark Cityville,234.0,12.8626587,77.604309,191
2489,Valmark Cityville,526.3,12.8626587,77.604309,-531
2490,Valmark Cityville,724.2,12.8626587,77.604309,-376
2491,Century Linea,345.0,13.0698545,77.6037801,-299
2492,Century Linea,690.0,13.0698545,77.6037801,206
2493,Century Linea,779.1,13.0698545,77.6037801,838
2494,Century Linea,960.0,13.0698545,77.6037801,-588
2495,Prestige Laughing Waters,890.9999999999999,12.9602478,77.73795679999998,-830
2496,Prestige Laughing Waters,1100.0,12.9602478,77.73795679999998,-290
2497,Prestige Laughing Waters,1860.0,12.9602478,77.73795679999998,-710
2498,Nagarjuna Maple Heights,9350.0,12.9935525,77.68385450000002,507
2499,Vertex Venezia,1600.0,12.9274179,77.73890440000002,542
2500,Vertex Venezia,2200.0,12.9274179,77.73890440000002,-106
2501,Vertex Venezia,2870.0,12.9274179,77.73890440000002,-186
2502,Vista The 450 RMV,1170.0,12.9715638,77.6127715,-544
2503,Vista The 450 RMV,1690.0,12.9715638,77.6127715,184
2504,Vista The 450 RMV,2280.0,12.9715638,77.6127715,302
2505,Mantri Lithos,428.0,13.0544515,77.61944190000001,975
2506,Mantri Lithos,573.6999999999998,13.0544515,77.61944190000001,-868
2507,Rajarajeshwari Parasmani Regency  ,1850.0,12.9404754,77.58134650000002,703
2508,Rajarajeshwari Parasmani Regency  ,2640.0,12.9404754,77.58134650000002,142
2509,Soundarya Kamakshi,550.0,12.9835136,77.52993149999998,391
2510,Odion Rainbow Retreat,2200.0,12.8957846,77.68659029999998,-239
2511,Shanders Dwellington,1350.0,12.8476197,77.6881725,697
2512,Shanders Dwellington,1400.0,12.8476197,77.6881725,-17
2513,Sobha City Casa Serenita,719.7,13.0769388,77.6394475,96
2514,Sobha City Casa Serenita,930.0,13.0769388,77.6394475,639
2515,Shriram Suhaana,390.0,13.1335429,77.57296120000002,-324
2516,Shriram Suhaana,335.2000000000001,13.1335429,77.57296120000002,604
2517,Shriram Suhaana,592.5,13.1335429,77.57296120000002,-661
2518,Shriram Suhaana,758.1999999999998,13.1335429,77.57296120000002,139
2519,Sobha Eternia,1220.0,12.9035751,77.66490429999998,228
2520,Sobha Eternia,1790.0,12.9035751,77.66490429999998,27
2521,Griha Unnathi,723.7,13.0590857,77.6590355,167
2522,Griha Unnathi,1090.0,13.0590857,77.6590355,-216
2523,Griha Unnathi,1090.0,13.0590857,77.6590355,-736
2524,Artha Reviera,1240.0,12.7697881,77.6981747,-637
2525,SGS Silver Oak,380.8,12.915705,77.54865029999998,-929
2526,SGS Silver Oak,518.8000000000002,12.915705,77.54865029999998,560
2527,SGS Silver Oak,652.0,12.915705,77.54865029999998,-658
2528,The Manya Magna Ville,1750.0,12.8560454,77.6491728,-189
2529,The Manya Magna Ville,1950.0,12.8560454,77.6491728,-752
2530,Casa Gopalan,3140.0,12.9685201,77.7424363,533
2531,Casa Gopalan,3880.0,12.9685201,77.7424363,-627
2532,Casa Gopalan,2500.0,12.9685201,77.7424363,-426
2533,SJR Vogue,600.0,12.9815216,77.7176076,343
2534,SJR Vogue,863.0,12.9815216,77.7176076,-682
2535,SJR Vogue,1200.0,12.9815216,77.7176076,-16
2536,Sobha Palladian,900.0,12.9541525,77.68938279999998,485
2537,Sobha Palladian,451.9,12.9541525,77.68938279999998,-293
2538,Sobha Palladian,1110.0,12.9541525,77.68938279999998,-611
2539,Bijith Kripa,549.6,13.257391,77.70889759999999,947
2540,Bijith Kripa,664.3000000000002,13.257391,77.70889759999999,-825
2541,Mahaveer Riviera,1060.0,12.8930968,77.5883631,999
2542,Mahaveer Riviera,1590.0,12.8930968,77.5883631,-835
2543,GRC Brundavan,2000.0,12.9393493,77.5190858,73
2544,GRC Brundavan,2470.0,12.9393493,77.5190858,-448
2545,GRC Brundavan,3640.0,12.9393493,77.5190858,869
2546,Sobha Rajvillas,1000.0,12.9785119,77.56315740000002,39
2547,Sobha Rajvillas,1660.0,12.9785119,77.56315740000002,808
2548,Sobha Iris,898.8,12.9328719,77.68466950000001,-84
2549,Keerthi Krishna Viva,636.5,12.910652699999998,77.6840375,449
2550,Keerthi Krishna Viva,912.0,12.910652699999998,77.6840375,194
2551,Comfort Heights,1000.0,12.8874544,77.5537026,920
2552,Comfort Heights,3160.0,12.8874544,77.5537026,365
2553,Comfort Heights,3250.0,12.8874544,77.5537026,49
2554,Comfort Heights,4000.0,12.8874544,77.5537026,296
2555,Comfort Heights,1000.0,12.8874544,77.5537026,920
2556,Total Environment Windmills Of Your Mind,568.0,12.9828416,77.72180469999998,495
2557,Total Environment Windmills Of Your Mind,732.0,12.9828416,77.72180469999998,88
2558,SK Daisy,387.4,12.832197,77.64891899999998,229
2559,SK Daisy,558.5,12.832197,77.64891899999998,484
2560,Sai Ashirwad Natures Nest,585.4,12.835969,77.69162299999998,929
2561,Sai Ashirwad Natures Nest,760.6,12.835969,77.69162299999998,-793
2562,Sai Ashirwad Natures Nest,1120.0,12.835969,77.69162299999998,696
2563,SRC blue bells,399.9,12.8328724,77.68971239999998,-991
2564,Regency Pinnacle Heights,452.4,13.0624834,77.626811,-492
2565,Amrutha Value,510.0,12.9706326,77.73679990000002,-849
2566,Amrutha Value,680.0,12.9706326,77.73679990000002,-290
2567,AR Splendor Park,438.5,13.042217,77.6552918,-578
2568,AR Splendor Park,438.5,13.042217,77.6552918,154
2569,AR Splendor Park,504.0,13.042217,77.6552918,-952
2570,AR Splendor Park,504.0,13.042217,77.6552918,159
2571,AR Splendor Park,603.7,13.042217,77.6552918,-575
2572,AR Splendor Park,603.7,13.042217,77.6552918,416
2573,Vestaa Lushes,242.0,12.8496595,77.7347463,-851
2574,Vestaa Lushes,319.0,12.8496595,77.7347463,-499
2575,HW Archstone,460.0,13.0290541,77.6302934,-339
2576,SV Lakshmi Nivas,850.0,13.039520199999998,77.6621751,-273
2577,SV Lakshmi Nivas,850.0,13.039520199999998,77.6621751,-447
2578,SV Lakshmi Nivas,2800.0,13.039520199999998,77.6621751,-114
2579,SV Lakshmi Nivas,2800.0,13.039520199999998,77.6621751,287
2580,SV Lakshmi Nivas,1000.0,13.039520199999998,77.6621751,900
2581,SV Lakshmi Nivas,1000.0,13.039520199999998,77.6621751,-819
2582,Sobha Onyx,894.1,12.9245191,77.6528063,516
2583,Sobha Onyx,1600.0,12.9245191,77.6528063,501
2584,Sobha Onyx,1640.0,12.9245191,77.6528063,-951
2585,Sobha Onyx,2310.0,12.9245191,77.6528063,774
2586,Aban Desire,723.3,12.8281273,77.7766475,-36
2587,Aban Desire,723.3,12.8281273,77.7766475,640
2588,Aban Desire,1160.0,12.8281273,77.7766475,-721
2589,Aban Desire,1160.0,12.8281273,77.7766475,705
