,Price,lat,lon,geometry,random
0,416.5,12.889441,77.64022109999998,POINT (77.64022109999998 12.889441),7
1,750.0,12.889441,77.64022109999998,POINT (77.64022109999998 12.889441),6
2,733.0,12.889441,77.64022109999998,POINT (77.64022109999998 12.889441),1
3,950.0,12.889441,77.64022109999998,POINT (77.64022109999998 12.889441),0
4,1750.0,12.894033,77.66236169999998,POINT (77.66236169999998 12.894033),-1
5,1580.0,12.894033,77.66236169999998,POINT (77.66236169999998 12.894033),-7
6,540.0,12.836067800000002,77.6672418,POINT (77.6672418 12.8360678),-1
7,1210.0,12.836067800000002,77.6672418,POINT (77.6672418 12.8360678),2
8,,12.836067800000002,77.6672418,POINT (77.6672418 12.8360678),-4
9,1430.0,12.836067800000002,77.6672418,POINT (77.6672418 12.8360678),-2
10,800.6,13.085249000000001,77.65491540000001,POINT (77.65491540000001 13.085249),-8
11,800.6,13.085249000000001,77.65491540000001,POINT (77.65491540000001 13.085249),7
12,1100.0,13.085249000000001,77.65491540000001,POINT (77.65491540000001 13.085249),4
13,394.7,13.043223,77.74824140000001,POINT (77.74824140000001 13.043223),0
14,774.9,13.043223,77.74824140000001,POINT (77.74824140000001 13.043223),-4
15,986.5,13.043223,77.74824140000001,POINT (77.74824140000001 13.043223),2
16,330.0,12.9387277,77.73112619999998,POINT (77.73112619999998 12.9387277),9
17,770.0,12.9387277,77.73112619999998,POINT (77.73112619999998 12.9387277),-4
18,910.0,12.9387277,77.73112619999998,POINT (77.73112619999998 12.9387277),4
19,750.0,13.0708496,77.75127239999998,POINT (77.75127239999998 13.0708496),-6
20,660.0,13.0708496,77.75127239999998,POINT (77.75127239999998 13.0708496),-5
21,726.8000000000001,13.0708496,77.75127239999998,POINT (77.75127239999998 13.0708496),4
22,520.0,12.8818045,77.4705858,POINT (77.47058579999999 12.8818045),0
23,650.0,12.8818045,77.4705858,POINT (77.47058579999999 12.8818045),3
24,900.0,12.897526800000001,77.6772502,POINT (77.6772502 12.8975268),8
25,1080.0,12.897526800000001,77.6772502,POINT (77.6772502 12.8975268),-10
26,208.2,12.7815368,77.78184870000001,POINT (77.78184870000001 12.7815368),5
27,320.20000000000005,12.7815368,77.78184870000001,POINT (77.78184870000001 12.7815368),3
28,409.7,12.7815368,77.78184870000001,POINT (77.78184870000001 12.7815368),6
29,1830.0,12.98979,77.72427950000001,POINT (77.72427950000001 12.98979),5
30,2350.0,12.98979,77.72427950000001,POINT (77.72427950000001 12.98979),5
31,840.0,12.9022215,77.6699666,POINT (77.6699666 12.9022215),-1
32,867.9000000000001,12.9022215,77.6699666,POINT (77.6699666 12.9022215),1
33,468.69999999999993,13.0425402,77.5194121,POINT (77.5194121 13.0425402),9
34,950.0,13.0425402,77.5194121,POINT (77.5194121 13.0425402),8
35,1370.0,13.0425402,77.5194121,POINT (77.5194121 13.0425402),3
36,890.2,13.028788699999998,77.74967880000001,POINT (77.74967880000001 13.0287887),-10
37,1390.0,13.028788699999998,77.74967880000001,POINT (77.74967880000001 13.0287887),8
38,716.7,12.861359199999999,77.60688379999998,POINT (77.60688379999998 12.8613592),0
39,1090.0,12.861359199999999,77.60688379999998,POINT (77.60688379999998 12.8613592),-2
40,1260.0,13.0630984,77.66295629999998,POINT (77.66295629999998 13.0630984),9
41,1630.0,13.0630984,77.66295629999998,POINT (77.66295629999998 13.0630984),1
42,1160.0,12.885663000000001,77.56377499999998,POINT (77.56377499999998 12.885663),8
43,1100.0,12.885663000000001,77.56377499999998,POINT (77.56377499999998 12.885663),0
44,2070.0,12.885663000000001,77.56377499999998,POINT (77.56377499999998 12.885663),9
45,2650.0,12.885663000000001,77.56377499999998,POINT (77.56377499999998 12.885663),-8
46,402.2,12.9068814,77.671808,POINT (77.671808 12.9068814),-5
47,750.0,12.9068814,77.671808,POINT (77.671808 12.9068814),-4
48,730.0,12.9068814,77.671808,POINT (77.671808 12.9068814),7
49,9930.0,12.9068814,77.671808,POINT (77.671808 12.9068814),-9
50,700.0,12.8783657,77.6708668,POINT (77.6708668 12.8783657),4
51,900.0,12.8783657,77.6708668,POINT (77.6708668 12.8783657),7
52,1220.0,12.8783657,77.6708668,POINT (77.6708668 12.8783657),8
53,,12.890590199999998,77.6681103,POINT (77.6681103 12.8905902),-5
54,434.3,12.890590199999998,77.6681103,POINT (77.6681103 12.8905902),3
55,1270.0,12.890590199999998,77.6681103,POINT (77.6681103 12.8905902),0
56,2300.0,12.890590199999998,77.6681103,POINT (77.6681103 12.8905902),0
57,2700.0,12.890590199999998,77.6681103,POINT (77.6681103 12.8905902),1
58,2440.0,12.890590199999998,77.6681103,POINT (77.6681103 12.8905902),3
59,750.1000000000001,12.8810058,77.63616139999998,POINT (77.63616139999998 12.8810058),-7
60,984.1,12.8810058,77.63616139999998,POINT (77.63616139999998 12.8810058),-5
61,300.0,12.774187300000001,77.6961678,POINT (77.6961678 12.7741873),-1
62,375.3,12.774187300000001,77.6961678,POINT (77.6961678 12.7741873),-1
63,670.1,12.996010400000001,77.48484119999998,POINT (77.48484119999998 12.9960104),8
64,782.6,12.996010400000001,77.48484119999998,POINT (77.48484119999998 12.9960104),-10
65,,13.018456,77.703632,POINT (77.703632 13.018456),3
66,1230.0,13.018456,77.703632,POINT (77.703632 13.018456),7
67,1030.0,13.0810365,77.6343988,POINT (77.6343988 13.0810365),2
68,670.0,13.060724,77.507677,POINT (77.507677 13.060724),-7
69,1000.0,13.060724,77.507677,POINT (77.507677 13.060724),9
70,1310.0,13.0631903,77.66260249999998,POINT (77.66260249999998 13.0631903),-5
71,1690.0,13.0631903,77.66260249999998,POINT (77.66260249999998 13.0631903),-8
72,750.0,12.9206595,77.4926622,POINT (77.4926622 12.9206595),3
73,895.3,12.9206595,77.4926622,POINT (77.4926622 12.9206595),2
74,479.7,12.7748955,77.78302509999999,POINT (77.78302509999999 12.7748955),8
75,474.4,12.7748955,77.78302509999999,POINT (77.78302509999999 12.7748955),1
76,1210.0,12.7748955,77.78302509999999,POINT (77.78302509999999 12.7748955),7
77,628.1,13.0259697,77.53295190000001,POINT (77.53295190000001 13.0259697),-10
78,913.1,13.0259697,77.53295190000001,POINT (77.53295190000001 13.0259697),4
79,870.0,13.0097168,77.5540958,POINT (77.5540958 13.0097168),-6
80,1070.0,13.0097168,77.5540958,POINT (77.5540958 13.0097168),2
81,3460.0,12.9969877,77.68995489999998,POINT (77.68995489999998 12.9969877),2
82,5650.0,12.9969877,77.68995489999998,POINT (77.68995489999998 12.9969877),-6
83,8000.0,12.9969877,77.68995489999998,POINT (77.68995489999998 12.9969877),-6
84,3850.0,12.9969877,77.68995489999998,POINT (77.68995489999998 12.9969877),7
85,628.1,13.045208500000001,77.6794603,POINT (77.6794603 13.0452085),4
86,913.1,13.045208500000001,77.6794603,POINT (77.6794603 13.0452085),0
87,1300.0,12.9024372,77.6313115,POINT (77.6313115 12.9024372),-7
88,1900.0,12.9024372,77.6313115,POINT (77.6313115 12.9024372),5
89,2800.0,12.9024372,77.6313115,POINT (77.6313115 12.9024372),-7
90,2220.0,13.0244407,77.7116346,POINT (77.7116346 13.0244407),2
91,2220.0,13.0244407,77.7116346,POINT (77.7116346 13.0244407),-5
92,1590.0,13.0244407,77.7116346,POINT (77.7116346 13.0244407),-8
93,1800.0,13.0244407,77.7116346,POINT (77.7116346 13.0244407),-6
94,880.0,13.024417199999998,77.76198749999998,POINT (77.76198749999998 13.0244172),-2
95,1160.0,13.024417199999998,77.76198749999998,POINT (77.76198749999998 13.0244172),2
96,1300.0,13.024417199999998,77.76198749999998,POINT (77.76198749999998 13.0244172),2
97,440.0,13.012426300000001,77.73553369999998,POINT (77.73553369999998 13.0124263),-1
98,680.0,13.012426300000001,77.73553369999998,POINT (77.73553369999998 13.0124263),5
99,456.3,13.012426300000001,77.73553369999998,POINT (77.73553369999998 13.0124263),9
100,1170.0,13.012426300000001,77.73553369999998,POINT (77.73553369999998 13.0124263),7
101,703.6,13.012426300000001,77.73553369999998,POINT (77.73553369999998 13.0124263),4
102,1430.0,13.012426300000001,77.73553369999998,POINT (77.73553369999998 13.0124263),-9
103,1100.0,13.012426300000001,77.73553369999998,POINT (77.73553369999998 13.0124263),3
104,420.0,12.885328300000001,77.7047401,POINT (77.7047401 12.8853283),-5
105,450.0,12.885328300000001,77.7047401,POINT (77.7047401 12.8853283),-5
106,700.0,12.885328300000001,77.7047401,POINT (77.7047401 12.8853283),-2
107,950.0,12.885328300000001,77.7047401,POINT (77.7047401 12.8853283),-9
